action,venue,primary_type,website,reason
keep,"St. Mary's Pub",pub,"http://stmaryspub.com/","alcohol-positive type/name"
keep,"Stoa",cocktail_bar,"https://www.stoabar.com/","alcohol-positive type/name"
keep,"Street Restaurant and Bar",american_restaurant,"https://streetrestaurant.com/","alcohol-positive type/name"
keep,"Studio Golf | Bar and Grill",restaurant,"https://studiogolfsf.com/","alcohol-positive type/name"
keep,"Sultan’s kebab mediterrean",bar,"","alcohol-positive type/name"
keep,"Super Mensch",restaurant,"http://supermenschsf.com/","live site — crowdsource stub"
keep,"Suppenküche",german_restaurant,"http://www.suppenkuche.com/","live site — crowdsource stub"
keep,"Sushi Bistro",sushi_restaurant,"http://sushibistro.com/","alcohol-positive type/name"
keep,"Sushi Goemon Restaurant",japanese_restaurant,"https://goemonsushisf.com/","live site — crowdsource stub"
keep,"Sushi Time",sushi_restaurant,"https://www.sushitimesf.com/","live site — crowdsource stub"
keep,"Sushi Zen",sushi_restaurant,"http://sushizensf.com/","live site — crowdsource stub"
keep,"Sutter Pub & Restaurant",pub,"http://sutterpubsf.com/","alcohol-positive type/name"
keep,"Sweetie's Art Bar",bar,"http://www.sweetiesartbar.com/","alcohol-positive type/name"
keep,"Sweet Maple",brunch_restaurant,"https://www.sweetmaplesf.com/","live site — crowdsource stub"
keep,"Swiss Louis Italian & Seafood Restaurant",seafood_restaurant,"http://www.swisslouis.com/","live site — crowdsource stub"
keep,"Taco Cantina",mexican_restaurant,"http://tacocantina.com/","alcohol-positive type/name"
keep,"Tad's Steakhouse",restaurant,"https://www.tadssf.com/","live site — crowdsource stub"
keep,"Tahona Mercado",mexican_restaurant,"https://tahonamercado.com/","live site — crowdsource stub"
keep,"Taishoken San Francisco",ramen_restaurant,"https://www.taishokenusa.com/","live site — crowdsource stub"
keep,"Tala Wine",wine_bar,"https://www.tala.wine/","alcohol-positive type/name"
keep,"Tato",mexican_restaurant,"https://www.tatosanfrancisco.com/","live site — crowdsource stub"
keep,"Tekka House",japanese_restaurant,"http://shiniculinary.com/","live site — crowdsource stub"
keep,"Tempest Bar & Box Kitchen",bar_and_grill,"https://tempest.pourguys.com/","alcohol-positive type/name"
keep,"Tequila Mockingbird",bar,"http://tequilamockingbar.com/","alcohol-positive type/name"
keep,"Terrene",restaurant,"https://www.1hotels.com/san-francisco/taste/terrene?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","live site — crowdsource stub"
keep,"That's Amore SF",italian_restaurant,"https://www.thatsamoresf.com/","live site — crowdsource stub"
keep,"That's My Jam",restaurant,"http://thatsmyjamsf.com/","live site — crowdsource stub"
keep,"The 500 Club",bar,"","alcohol-positive type/name"
keep,"The Alembic",cocktail_bar,"https://alembicsf.com/","alcohol-positive type/name"
keep,"The Beehive",cocktail_bar,"https://www.thebeehivesf.com/","alcohol-positive type/name"
keep,"The Bitter End",bar,"https://order.online/business/the-bitter-end-110056","alcohol-positive type/name"
keep,"The Blarney Stone Bar",irish_pub,"https://www.instagram.com/blarneystonesf/?hl=en","alcohol-positive type/name"
keep,"The Boardroom",sports_bar,"http://www.boardroomsf.com/","alcohol-positive type/name"
keep,"The Brixton",american_restaurant,"https://www.brixtonsf.com/","live site — crowdsource stub"
keep,"The Buena Vista",bar,"http://www.thebuenavista.com/home/home.html","alcohol-positive type/name"
keep,"The Check-In Lounge",cocktail_bar,"http://checkinsf.com/","alcohol-positive type/name"
keep,"The Cheesecake Factory",american_restaurant,"https://locations.thecheesecakefactory.com/ca/san-francisco-34.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places","live site — crowdsource stub"
keep,"The Cinch Saloon",bar,"https://www.facebook.com/thecinchsaloon","alcohol-positive type/name"
keep,"The Cordial",bar,"https://www.cordialbar.com/","alcohol-positive type/name"
keep,"The Crossing at East Cut",,"http://www.eastcutcrossing.com/","alcohol-positive type/name"
keep,"The DeLuxe",live_music_venue,"http://www.thedeluxesf.com/","alcohol-positive type/name"
keep,"The Detour",bar,"http://www.detoursf.com/","alcohol-positive type/name"
keep,"The Devil's Acre",bar,"http://www.thedevilsacre.com/","alcohol-positive type/name"
keep,"The Dubliner",bar,"http://dublinerwp.com/","alcohol-positive type/name"
keep,"The Dubliner",bar,"http://www.dublinerbarsf.com/","alcohol-positive type/name"
keep,"Thee Parkside",bar,"http://www.theeparkside.com/","alcohol-positive type/name"
keep,"The Flying Pig",pub,"http://www.flyingpigbistropub.com/","alcohol-positive type/name"
keep,"The Front Porch",american_restaurant,"https://www.thefrontporchsf.com/","alcohol-positive type/name"
keep,"The Gambit",restaurant,"http://www.gambitlounge.com/","alcohol-positive type/name"
keep,"The Gold Mirror | Italian Restaurant",italian_restaurant,"https://www.thegoldmirrorsf.com/","alcohol-positive type/name"
keep,"The GreyhoundSF",bar,"https://thegreyhoundsf.com/","alcohol-positive type/name"
keep,"The HA-RA Club",bar,"http://www.harasf.com/","alcohol-positive type/name"
keep,"The Homestead",bar,"https://www.facebook.com/homesteadsf/","alcohol-positive type/name"
keep,"The House Of Shields",bar,"http://www.thehouseofshields.com/","alcohol-positive type/name"
keep,"The Interval at Long Now",cocktail_bar,"https://theinterval.org/","alcohol-positive type/name"
keep,"The Irish Bank",irish_pub,"http://theirishbank.com/","alcohol-positive type/name"
keep,"The Italian Homemade Company",italian_restaurant,"http://www.italianhomemadecompany.com/","live site — crowdsource stub"
keep,"The Italian Homemade Company",italian_restaurant,"http://www.italianhomemadecompany.com/","live site — crowdsource stub"
keep,"The Kezar Pub",pub,"https://thekezarpub.shop/","alcohol-positive type/name"
keep,"The Little Chihuahua",mexican_restaurant,"http://thelittlechihuahua.com/","live site — crowdsource stub"
keep,"The Little Chihuahua",mexican_restaurant,"https://www.thelittlechihuahua.com/","live site — crowdsource stub"
keep,"The Lucky Horseshoe",bar,"http://www.theluckyhorseshoebar.com/","alcohol-positive type/name"
keep,"The Midway",live_music_venue,"https://themidwaysf.com/","alcohol-positive type/name"
keep,"The Morris",american_restaurant,"http://www.themorris-sf.com/","live site — crowdsource stub"
keep,"The New Spot On Polk",restaurant,"http://thenewspotonpolk.com/","live site — crowdsource stub"
keep,"The Old Clam House",seafood_restaurant,"https://theoldclamhouse.com/","alcohol-positive type/name"
keep,"The Old Ship Saloon",bar,"https://www.oldshipsaloonsf.com/","alcohol-positive type/name"
keep,"The Outsider",bar,"","alcohol-positive type/name"
keep,"The Page",bar,"http://www.thepagebar.com/","alcohol-positive type/name"
keep,"The Palm Court at RH San Francisco",restaurant,"https://rh.com/sanfrancisco/restaurant","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"The Pawn Shop",bar,"http://www.thepawnshopsf.com/","alcohol-positive type/name"
keep,"The Peaks",bar,"https://instagram.com/thepeaksbar","alcohol-positive type/name"
keep,"The Pig and Whistle",bar,"https://www.facebook.com/pages/category/Pub/Pig-and-Whistle-SF-118708431487082/","alcohol-positive type/name"
keep,"The Pizza Place on Noriega",pizza_restaurant,"http://pizzaplacesf.com/","live site — crowdsource stub"
keep,"The Plough and the Stars",bar,"http://www.theploughandstars.com/","alcohol-positive type/name"
keep,"The Public Izakaya",japanese_izakaya_restaurant,"https://www.thepublicizakayaca.com/","alcohol-positive type/name"
keep,"The Remedie Room",bar,"http://www.thedevilsacre.com/remedie-room","alcohol-positive type/name"
keep,"The Riptide",bar,"http://www.riptidesf.com/","alcohol-positive type/name"
keep,"The Rotunda",american_restaurant,"https://stores.neimanmarcus.com/restaurants/San%20Francisco/CA/1012-R-1/The%20Rotunda?storeId=12/SF","alcohol-positive type/name"
keep,"The Royal Cuckoo",cocktail_bar,"https://www.facebook.com/profile.php?id=100063561341609","alcohol-positive type/name"
keep,"The Royale",bar,"https://www.theroyalesf.com/","alcohol-positive type/name"
keep,"The Rumpus Room",bar,"http://www.therumpusroomsf.com/","alcohol-positive type/name"
keep,"The Sage & Drifter",bar,"http://instagram.com/thesageanddrifter","alcohol-positive type/name"
keep,"The Sea Star",bar,"https://www.theseastarsf.com/","alcohol-positive type/name"
keep,"The Showdown",bar_and_grill,"https://showdown.pourguys.com/","alcohol-positive type/name"
keep,"THE SOCIALITE KITCHEN & BREWERY- Fisherman's Wharf- SFO",american_restaurant,"http://www.thesocialitekitchenbrewery.com/","alcohol-positive type/name"
keep,"The Stinking Rose",italian_restaurant,"https://thestinkingrose.com/","live site — crowdsource stub"
keep,"The Summer Place",bar,"https://thesummerplacesf.com/","alcohol-positive type/name"
keep,"The Sycamore",bar,"http://thesycamoresf.com/","alcohol-positive type/name"
keep,"The Temple Bar",cocktail_bar,"http://www.templebarsf.com/","alcohol-positive type/name"
keep,"The Toy Bar LLC - A Luxury Bar Experience",bar,"","alcohol-positive type/name"
keep,"The Treasury",cocktail_bar,"http://www.thetreasurysf.com/","alcohol-positive type/name"
keep,"The Valencia Room",night_club,"https://www.thevalenciaroom.com/","alcohol-positive type/name"
keep,"The Valley Tavern",bar,"http://www.valleytavern.us/","alcohol-positive type/name"
keep,"The Vault Garden",restaurant,"https://www.vaultgarden.com/","alcohol-positive type/name"
keep,"Third Rail",cocktail_bar,"http://thirdrailbarsf.com/","alcohol-positive type/name"
keep,"Thriller Social Club",bar,"https://www.thrillersocialclub.com/","alcohol-positive type/name"
keep,"Toad Hall",bar,"","alcohol-positive type/name"
keep,"Together Wine Lounge Dogpatch",wine_bar,"https://togetherloungesf.com/","alcohol-positive type/name"
keep,"Tommy's Joynt",restaurant,"https://tommysjoynt.com/","alcohol-positive type/name"
keep,"TONGA ROOM & HURRICANE BAR",cocktail_bar,"http://www.tongaroom.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps","alcohol-positive type/name"
keep,"Tony Nik's CAFE",bar,"https://www.tonyniks.com/","alcohol-positive type/name"
keep,"Tony's Pizza Napoletana",pizza_restaurant,"http://tonyspizzanapoletana.com/","live site — crowdsource stub"
keep,"Top of the Mark",bar,"https://www.topofthemark.com/","alcohol-positive type/name"
keep,"Toronado",bar,"http://www.toronado.com/","alcohol-positive type/name"
keep,"Tosca Cafe",italian_restaurant,"http://www.toscacafe-sf.com/","alcohol-positive type/name"
keep,"Trad'r Sam",bar,"https://tradrsam.net/","alcohol-positive type/name"
keep,"Travis Marina Bar",bar,"https://www.travismarina.com/","alcohol-positive type/name"
keep,"Treasure Island Wines",winery,"http://www.tiwines.net/","alcohol-positive type/name"
keep,"Trestle Restaurant",american_restaurant,"http://trestlesf.com/","live site — crowdsource stub"
keep,"Trick Dog",cocktail_bar,"https://www.trickdogbar.com/","alcohol-positive type/name"
keep,"Tricolore Caffè & Pizzeria and Catering",italian_restaurant,"http://www.tricoloresf.com/","live site — crowdsource stub"
keep,"Tropisueno",mexican_restaurant,"https://www.tropisueno.com/","alcohol-positive type/name"
keep,"Troya Restaurant",mediterranean_restaurant,"https://www.troyasf.com/","live site — crowdsource stub"
keep,"True Laurel",cocktail_bar,"http://www.truelaurelsf.com/","alcohol-positive type/name"
keep,"Tsunami Panhandle",sushi_restaurant,"https://tsunamipanhandle.com/?utm_source=google","alcohol-positive type/name"
keep,"Twin Peaks Tavern",bar,"http://www.twinpeakstavern.com/home.html","alcohol-positive type/name"
keep,"Two Pitchers Brewing Company",brewery,"https://www.twopitchers.com/oceanbeach","alcohol-positive type/name"
keep,"Umbriaso Wines",winery,"https://www.umbriaso.com/","alcohol-positive type/name"
keep,"um.ma",korean_barbecue_restaurant,"http://www.ummasf.com/","alcohol-positive type/name"
keep,"Underdogs Too",mexican_restaurant,"http://www.underdogstoo.com/?y_source=1_MTQ3MjMwNzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","alcohol-positive type/name"
keep,"Union Larder",wine_bar,"http://www.unionlarder.com/","alcohol-positive type/name"
keep,"Union Square Pizza & Kitchen",pizza_restaurant,"http://www.unionsquarepk.com/","live site — crowdsource stub"
keep,"Union Street Ale House",bar,"http://unionstreetalehouse.com/","alcohol-positive type/name"
keep,"Upcider",bar,"http://www.upcidersf.com/","alcohol-positive type/name"
keep,"Uva Enoteca",italian_restaurant,"https://www.uvaenoteca.com/","live site — crowdsource stub"
keep,"Verjus",wine_bar,"https://www.verjuscave.com/","alcohol-positive type/name"
keep,"Vesuvio Cafe",cocktail_bar,"http://www.vesuvio.com/index2.html","alcohol-positive type/name"
keep,"Victor’s Pizzeria & Italian Restaurant",italian_restaurant,"http://victorspizza.com/","live site — crowdsource stub"
keep,"Victory Hall & Parlor",bar,"http://www.victoryhallsf.com/","alcohol-positive type/name"
keep,"VinoRosso",wine_bar,"https://www.vinorosso-sf.com/","alcohol-positive type/name"
keep,"Wago Sushi",japanese_restaurant,"https://www.wagosushi.net/","live site — crowdsource stub"
keep,"Wako Japanese Restaurant",japanese_restaurant,"http://sushiwakosf.com/","live site — crowdsource stub"
keep,"Wawona Gates Outdoor Dining with Full Bar (United Irish Cultural Center)",bar_and_grill,"http://irishcentersf.org/","alcohol-positive type/name"
keep,"Wayfare Tavern",american_restaurant,"https://www.wayfaretavern.com/","alcohol-positive type/name"
keep,"Waystone",wine_bar,"http://waystonesf.com/","alcohol-positive type/name"
keep,"White Cap",cocktail_bar,"http://whitecapsf.com/","alcohol-positive type/name"
keep,"Wildhawk",cocktail_bar,"http://www.wildhawksf.com/","alcohol-positive type/name"
keep,"Winery Collective",winery,"http://www.winerycollective.com/","alcohol-positive type/name"
keep,"Wipeout Bar & Grill",bar_and_grill,"https://www.wipeoutbarandgrill.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","alcohol-positive type/name"
keep,"Woodhouse Fish Co.",seafood_restaurant,"http://woodhousefish.com/","live site — crowdsource stub"
keep,"Woods Outbound",bar,"https://www.woodsbeer.com/outbound","alcohol-positive type/name"
keep,"Woods Polk Station",brewpub,"http://www.woodsbeer.com/polk-station/","alcohol-positive type/name"
keep,"Wreck Room",bar,"http://wreckroomsanfran.com/","alcohol-positive type/name"
keep,"XICA",mexican_restaurant,"http://www.xicasf.com/","live site — crowdsource stub"
keep,"YakiniQ Korean BBQ",korean_barbecue_restaurant,"http://www.yakiniqsf.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Yancy's Saloon",sports_bar,"http://yancys-saloon.yeeq.io/","alcohol-positive type/name"
keep,"Yerba Buena Bar",bar,"https://www.yerbabuenabarsf.com/","alcohol-positive type/name"
keep,"Yuja",asian_restaurant,"http://yujakitchen.com/","live site — crowdsource stub"
keep,"Zaoh",sushi_restaurant,"https://zaohsf.com/","live site — crowdsource stub"
keep,"Za Pizza",pizza_restaurant,"http://zapizzasf.com/","live site — crowdsource stub"
keep,"Zeki's Bar",cocktail_bar,"http://www.zekisbar.com/","alcohol-positive type/name"
keep,"Zentarou Sushi and Sake Bar",restaurant,"https://www.zentarousf.com/","alcohol-positive type/name"
keep,"ZOË",cocktail_bar,"http://www.zoebarsf.com/","alcohol-positive type/name"
keep,"Zushi Puzzle",japanese_restaurant,"http://www.zushipuzzle.com/","live site — crowdsource stub"
